"['ruthless alien force', 'hardened young soldier', 'ruthless Triad member', 'smart-mouthed Kirin Kiki', 'Miyamoto', 'alien advanced weaponry', 'arms-dealing old woman', 'entire human race', 'Milly', 'uncanny thirst', 'Mizoguchi', 'Goro Kishitani', 'Anne Suzuki']","""Evil Aliens"""," ""Heroic Mission"""," ""Time Travel"""," ""Post-Apocalypse"""," ""Robots and Androids"""," ""Triad""",,
"['Wo Shing Society', 'Hong Kong', 'fierce gangland battle', 'crime family flirts', 'Kong director Johnnie', 'aka Hak se', 'stylish crime drama', 'ceremonial walking stick', 'Tony Leung Kar-Fai', 'new head man', 'Hong Kong police', 'major box office', 'Lok', 'short temper', 'Hak Sewui', 'Uncle Weng', 'Simon Yam', 'leadership committee', 'Wong Tin-lam', 'cool leader', 'well-regarded member', 'new chief']","""Triad""",,,,,,,
"['lonely workaholic Judy', 'newly released ex-con', 'Kong director Johnny', 'Chinese Western set', 'Pusan Film Festival', 'Lau Ching-wan', 'Michael Cheung', 'triad member', 'young son', 'Good Man']","""Triad""",,,,,,,
"['young gangster Wah', 'remote outlying Lantau', 'auteur Wong Kar-wai', 'beautiful cousin Ah-Ngor', 'feature film debut', 'absolutely volcanic temper', 'quiet country girl', 'outrageously difficult task', 'psychopathic mob boss', 'Alex Man Chi-leung', 'short-fused gangster', 'Maggie Cheung', 'Jacky Cheung', 'Mean Streets']","""Dangerous Friends"""," ""Down on Their Luck"""," ""Triad"""," ""Unrequited Love""",,,,
"['Hollywood old-timers Seton', 'lonely orphan boy', 'animated green dragon', 'S. S. Field', 'abusive foster family', 'Jim Dale co-stars', 'Pete', 'flesh-and-blood characters', 'inseparable companions', 'turn-of-the-century Maine', 'lovable dragon', 'wacky dentist', 'I. Miller', 'Helen Reddy', 'Sean Marshall', 'Dr. Terminus', 'daughter Nora']","""Mythical Creatures"""," ""Orphans""",,,,,,
"['Ray Harryhausen', 'Ray Harryhausen creations', 'bravura climactic sequence', 'huge clashing rocks', 'blind prophet Phineas', 'Mount Olympus watch', 'giant come-to-life statue', 'goddess Hera', 'special-effects expertise', 'rightful heir', 'pacifistic Hercules', 'Patrick Troughton', 'Honor Blackman', 'celestial inhabitants', 'Greek mythology']","""Heroic Mission"""," ""Mythical Creatures"""," ""Terror in the Water""",,,,,
"['new strange surroundings', 'twin brothers Jared', 'Mark S. Waters', 'popular fantasy novels', 'Spiderwick Chronicles', 'strange happenings', 'sister Mallory', 'magical history', 'big city']","""Fantasy Lands"""," ""Mythical Creatures"""," ""Single Parents""",,,,,
"['animation director Isao', 'Japanese folkloric figures', 'plucky tanuki', 'tanuki fighting', 'fellow tanuki', 'long pendulous testicles', 'increasingly scarce resources', 'large Buddha-like belly', 'Tokyo sprawl', 'fun-loving bringer', 'suburban sprawl', 'pitched battle', 'shape-changing trickster', 'Pom Poko', 'badger-like creature', 'pastoral idyll', 'beloved figure', 'housing developers', 'tough-talking matriarch', 'big round eyes', 'Japanese myth', 'real enemy', 'Oroku Baba']","""Heroic Mission"""," ""Mythical Creatures"""," ""Righting the Wronged""",,,,,
"['Queen Reptilla', 'King Kong returns', 'evil queen', 'evil Queen Reptilla', 'great ape', 'momentous event', 'simian counterpart', 'animated adventure', 'evil empire', 'mythical city', 'serpentine spell', 'nefarious plan', 'ancient prophecy', 'ocean surface', 'entire civilization', 'undefeatable army', 'little time', 'mighty Kong', 'Atlantis', 'Jason', 'citizens']","""Fantasy Lands"""," ""Mythical Creatures""",,,,,,
"['Shrek', 'domesticated Shrek', 'big green ogre', 'popular animated film', 'fierce public persona', 'little extra effort', 'Rumpelstiltskin reigns', 'mischief-maker Rumpelstiltskin', 'once-mighty roar', 'portly Puss', 'mere mention', 'unexpected hitch', 'morose monster', 'final chapter', 'Princess Fiona', 'simple task']","""Crowned Heads"""," ""Fantasy Lands"""," ""Mythical Creatures"""," ""Talking Animals""",,,,
"['malevolent specter Pitch', 'Robots scribe David', 'Hugh Jackman', 'Isla Fisher', 'Tooth Fairy', 'Easter Bunny']","""Heroic Mission"""," ""Mythical Creatures"""," ""Race Against Time""",,,,,
"['longtime nemesis Godzilla', 'Dimension Tide', 'Japanese science fiction', 'perfect new sources', 'old adversary', 'New monsters', 'gigantic insects', 'new weapons', 'unfortunate side effect', 'bizarre creatures', 'Japanese government', 'black hole', 'new technology', 'device']","""Kaiju"""," ""Mutants""",,,,,,
"['fatal attraction', 'besieged family man', 'lone psychotic intent', 'film Play Misty', 'murderous obsession', 'Adrian Lyne', 'household term', 'love-struck psycho-siren', 'Glenn Close', 'one-night affair', 'Clint Eastwood', 'Michael Douglas', 'striking similarities', 'middle-class families']","""Out For Revenge"""," ""Infidelity"""," ""Brief Encounters"""," ""Dangerous Attraction"""," ""Stalkers"""," ""Wolf in Sheep's Clothing""",,
"['cartoonist Jules Feiffer', 'pre-1960s sexual mores', 'voluptuous mistress Bobbie', 'hippie chick girlfriend', 'college sweetheart Susan', 'male sexual dysfunction', 'aggressive sexual conquest', 'perfect sex/love partner', 'Sensitive Sandy', 'buddies Jonathan', 'post-World War', 'Carnal Knowledge', 'Candice Bergen', 'Art Garfunkel', 'Mike Nichols', 'Jack Nicholson', 'Oscar-nominated performance', 'Vietnam era', 'Carol Kane', 'sexual revolution', 'peace-and-love generation']","""Battle of the Sexes"""," ""Sexual Awakening""",,,,,,
"['musicologist Howard Bannister', 'wacky co-ed Judy', 'grantor Frederick Larrabee', 'Howard Hawks', 'bespectacled Cary Grant', 'opposites-attract screwball convention', 'precious igneous rocks', 'Francisco hotel lobby', 'Peter Bogdanovich', 'Mrs. Van Hoskins', 'sly pop culture', 'secret government papers', 'Cole Porter-belting youth', 'writers Buck Henry', 'screwball comedy', 'Barbra Streisand', ""Ryan O'Neal"", 'Katharine Hepburn', 'old manners', 'Bringing Up Baby', 'arcane knowledge', 'mod townhouse', 'brief stays', 'Austin Pendleton', 'film debut', 'numerous colleges', 'Mr. Smith', 'Billy Wilder', 'Robert Benton']","""Opposites Attract"""," ""Obsessive Quests"""," ""Battle of the Sexes"""," ""Love Triangles""",,,,
"['director Paul Schrader', 'Cleveland mob boss', 'Dog Eat Dog', 'Christopher Matthew Cook', 'kidnapping assignment', 'Willem Dafoe', 'Nicolas Cage']","""Kidnapping""",,,,,,,
"['leader Mahatma Gandhi', 'Mohandas K. Gandhi', 'Oscar-winning Gandhi', 'exhaustively thorough biopics', 'photographer Margaret Bourke-White', 'star-to-be Daniel Day-Lewis', 'previous historical epic', 'Richard Attenborough', 'worldly possessions']","""Political Unrest"""," ""Colonialism"""," ""Social Injustice""",,,,,
"['Joseph L. Mankiewicz', 'Filmed Record', 'Sidney Lumet', 'James Earl Jones', 'Dr. Martin Luther', 'appropriate filmclips', 'murder mysteries', 'Joanne Woodward']","""Class Differences"""," ""Heroic Mission"""," ""Political Unrest"""," ""Race Relations"""," ""Social Injustice""",,,
"['Gus Van Sant', 'American high school', 'early independent efforts', 'clique-oriented social strata', 'enjoy violent video', 'Cannes Film Festival', 'Golden Palm award', 'Alex Frost', 'low-key style', 'well-to-do suburb', 'homoerotic desires', 'semi-improvised exploration', 'typical school', 'armed ambush', 'Nazi iconography', 'Eric Deulen', 'close friends', 'world premiere', 'lunch room', 'buying rifles', 'study hall', 'Best Director']","""High School Life"""," ""School Violence k"""," ""Managing Parental Relationships k"""," ""Fathers and Sons"""," ""Teachers and Students""",,,
"['George Armstrong Custer', 'Little Big Horn', 'General Custer']","""Courts Martial""",,,,,,,
"['Major Keller', 'film Time Limit']","""Courts Martial""",,,,,,,
"['director Norman Jewison', 'Herman Melville novel', 'writer Charles Fuller', 'armed forces teams', 'Howard E. Rollins', 'David Alan Grier', 'early supporting performances', 'Prize-winning A Soldier', 'Adolph Caesar', 'Billy Budd', 'Captain Davenport', 'pitiable Waters', 'black sergeant', 'ample reason', 'film drama', 'racially-divided 1940s', 'Fort Neal', 'black soldiers', 'Denzel Washington', 'military base', 'greater prominence', 'black officer', 'Robert Townsend', 'white men', 'Best Picture', 'skin color', 'African-American actors']","""Race Relations"""," ""Courts Martial"""," ""Military Life"""," ""Class Differences"""," ""Social Injustice"""," ""Whistleblowers""",,
"['stars Richard Dreyfuss', 'officer Alfred Dreyfus', 'made-for-cable retelling', 'Ken Russell', 'suspicious reasons']","""Courts Martial""",,,,,,,
"['attorney Claire Kubik', 'high profile job', 'co-stars Amanda Peet', 'ex-Army judge advocate', 'unfamiliar military courtroom', 'wife screenwriting team', 'husband', 'James Caviezel', 'innocent civilians', 'Ashley Judd', 'routine break-in', 'Ron Chapman', 'Yuri Zeltser', 'big firm', 'Cary Bickley', 'San Francisco', 'perfect life', 'Red Line', 'beautiful home', 'biggest problem', 'El Salvador', 'High Crimes', 'disappearing witnesses', 'military bureaucracy', ""late '80s."", 'Charles Grimes', 'Joseph Finder', 'Morgan Freeman']","""Courts Martial"""," ""Political Corruption"""," ""Woman In Jeopardy"""," ""Double Life""",,,,
"['respected three-star tactician', 'Delroy Lindo co-star', 'security military prison', 'critic Rod Lurie', 'Robin Wright Penn', 'General Irwin', 'autocratic warden']","""Courts Martial"""," ""Fighting the System"""," ""Military Life"""," ""Miscarriage of Justice"""," ""Prison Life""",,,
"['Billy Budd', 'Peter Ustinov', 'master-at-arms John Claggert', 'poison Billy', 'questions Billy', 'Herman Melville', 'crisp direction', 'Edward Vere', 'Terence Stamp', 'Robert Krasker', 'British Navy', 'Robert Ryan']","""Courts Martial"""," ""Military Life""",,,,,,
"['thought-provoking made-for-television drama', 'Pulitzer Prize-winning novel', 'potentially deadly storm', 'U.S.S. Caine', 'Herman Wouk']","""Courts Martial""",,,,,,,
"['courtroom comedy/drama Carrington', 'Major Carrington', 'Carrington VC']","""Courts Martial"""," ""Crumbling Marriages"""," ""Unlikely Criminals""",,,,,
"['Paul William Ryker', 'Ann Ryker', 'United States Army', 'enemy lines', 'commanding officer', 'South Korean positions', 'now-deceased counter-intelligence officer', 'Capt. David Young', 'Bradford Dillman', 'Lee Marvin', 'World War', 'Chinese forces', 'Colonel Chambers', 'Vera Miles', 'American turncoat', 'secret mission', 'new head', 'new trial']","""Courts Martial""",,,,,,,
"['Slovik', 'Private Slovik', 'private Eddie Slovik', 'William Bradford Huie', 'Albert Maltz', 'unfortunate wartime episode']","""Miscarriage of Justice"""," ""Courts Martial"""," ""Military Life""",,,,,
"['Attorney Hayes Hodges', 'Terry L. Childers', 'Tommy Lee Jones', 'Samuel L. Jackson']","""Courts Martial"""," ""Faltering Friendships"""," ""Military Life"""," ""Political Corruption""",,,,
"['yarn Counterfeit Commandos', 'Bo Svenson', 'Jackie Basehart', 'Inglorious Bastards', 'Peter Hooten']","""Behind Enemy Lines"""," ""Courts Martial"""," ""Military Life""",,,,,
"['David Alan Grier', 'Michael J. Fox', 'Chazz Palminteri', 'computer-animated characters', 'Geena Davis', 'E.B. White', 'Hugh Laurie', 'Dabney Coleman', 'live actors', 'Jennifer Tilly', 'Bruno Kirby', 'Steve Zahn', 'younger brother', 'Mrs. Little', 'Mr. Little', 'New York', 'Central Park', 'possible exception', 'Nathan Lane', 'human child', 'animal voices', 'Jim Doughan', 'house cat', 'Littles', 'Stuart', 'brownstone', 'children', 'cast', 'orphanage']","""Adoption"""," ""Mischievous Children"""," ""Opposites Attract"""," ""Talking Animals""",,,,
"['screenwriter Petr Jarchovsky', 'director Jan Hrebejk', 'Czech Republic', 'black-market adoption agency', 'Zdenek Suchy', 'social allegiances', 'uncomfortable bonds', 'Petr Forman', 'family intersect', 'Pavel Liska', 'Natasa Burger', 'Soviet occupation', 'drunken foolishness', 'petty thieves', 'Jan Budar', 'illegal aliens', 'Marek Daniel', 'Jiri Machacek', 'Emilia Vasaryova', 'homecoming dinner', 'lonely couple', 'Czech expatriate', 'lost child', 'Martin Horecky', 'race hate', 'criminal record', 'soccer game', 'Kristyna Liska-Bokova', 'Lubos']","""Adoption"""," ""Cons and Scams"""," ""Death of a Parent"""," ""Family Gatherings""",,,,
"['extremely rough patches', 'Malcolm Trevor', 'son Mickey', 'unwed mother', 'wholesome roles', 'Loretta Young', 'hefty sum', 'street hustler', 'Jackie Kelk', 'romantic drama', 'Letty Strong', 'Cary Grant', 'milk truck', 'Marion Burns', 'wife Alice']","""Adoption"""," ""Custody Battles"""," ""Single Parents""",,,,,
"['Writer/director Travis Fine', 'screenwriter George Arthur', 'loving gay couple', 'true life story', 'loud music blasting', 'closeted district attorney', 'protracted legal battle', 'long Rudy', 'Marco home', 'valiant fight', 'absentee mother', 'Los Angeles', 'Alan Cumming', 'syndrome teen', 'Garret Dillahunt', 'surrogate parents', 'sexual orientation', 'legal guardians', 'remarkable boy', 'Family Services', 'true joy', 'partner Paul']","""Adoption"""," ""Custody Battles"""," ""Social Injustice""",,,,,
"['Olivia De Havilland', 'John Lund', 'World War', 'pristine 35-millimeter glory', 'washed-out TV prints', 'American Film Institute', 'Academy Awards', 'young soldier', 'two-year absence', 'restrictive contract', 'executive post', 'cosmetic business', 'military officer', 'Oscar win', 'true identity', 'Warner Bros.']","""Mothers and Sons"""," ""Women During Wartime"""," ""Adoption""",,,,,
"[""actress Margaret O'Brien"", 'stepped-up immigration restrictions', 'couple Robert Young', ""shell-shocked O'Brien"", 'series Marcus Welby', 'new family home', ""Ms. O'Brien"", 'Margaret stars', 'wartime weeper', 'late-breaking events', 'unborn child', 'Clifford Severn', 'journalist husband', 'tense moments', 'near-catatonic state', 'patient suffering']","""Adoption"""," ""Life on the Homefront"""," ""Orphans""",,,,,
"['Jennifer Jason Leigh', 'officers La Rue', 'Sgt. Irwin Lee', 'Carolina high school', 'Barry Corbin', 'deadly drugs', 'police officer']","""Drug Trade"""," ""Going Undercover""",,,,,,
"['cyclo', 'Pham Ngoc Lieu', 'Le Kinh Huy', 'Nhu Quynh Nguyen', 'Tran Anh Hung', 'Tran Nu Yen-Khe', 'Leung Chiu Wai', 'Ho Chi Mihn', 'mentally unstable son', 'bicycle-drawn taxi', '18-year-old boy', 'desperate poverty', 'petty thugs']","""Down on Their Luck"""," ""Drug Trade"""," ""Innocence Lost"""," ""Kids in Trouble""",,,,
"['Jada Pinkett Smith', 'acclaimed director Michael', 'drug trafficking ring', 'Vincent', 'stylish thriller', 'taxi driver', 'Jamie Foxx', 'limo company', 'cab driver', 'Mark Ruffalo', 'Max', 'federal government', 'business card', 'different spots', 'Tom Cruise', 'police detectives', 'Peter Berg', 'Bruce McGill', 'upcoming trial', 'hit list', 'fare', 'Annie']","""Hired Killers"""," ""Hostage Situations"""," ""Drug Trade""",,,,,
"['producers Jerry Bruckheimer', 'biggest drug bust', 'nonstop pacing fuel', 'French drug lord', 'Marcus Burnett', 'married Marcus', 'Mike Lowrey', 'snappy one-liners', 'Tch\xc3\xa9ky Karyo', 'Don Simpson', 'Comic hijinks', 'video director', 'Michael Bay', 'Miami cops', 'action comedy', 'Julie Mott', 'high-violence movies', 'T\xc3\xa9a Leoni', 'Car chases', 'Martin Lawrence', 'police headquarters', 'bachelor pad', 'umpteenth variation', 'plot complications']","""Drug Trade"""," ""Going Undercover"""," ""Witnessing a Crime""",,,,,
"['feature directorial debut', 'filmmaker Kate Barker-Froyland', 'Worldview Entertainment film', 'sickly brother', 'Anne Hathaway', 'Oscar win', 'Les Mis\xc3\xa9rables', 'favorite musician', 'young woman', 'heels']","""Estrangement"""," ""Journey of Self-Discovery"""," ""Musician's Life"""," ""Sibling Relationships""",,,,
"['novel Brideshead Revisited', 'young British aristocracy', 'Brideshead Castle', 'Great Performances series', 'Sebastian Flyte', 'Evelyn Waugh', 'ITV network', 'television viewers', '11-part adaptation', 'Jeremy Irons', 'mild nudity', 'Charles Ryder', 'Anthony Andrews', 'Oxford students', 'miniseries']","""Bohemian Life"""," ""Journey of Self-Discovery"""," ""Obsessive Quests"""," ""Self-Destructive Romance"""," ""Unrequited Love"""," ""Alcoholism""",,
"['Mrs. Sommers', 'nominee Brenda Blethyn', 'drama London River', 'Christian war widow', 'British Channel Isles', 'different religious backgrounds', 'London subways', 'devastating second act', 'Rachid Bouchareb', 'tragic event', 'fictional stories', 'Great Britain', 'human face', 'Sotigui Kouyate', 'loved ones']","""Missing Persons"""," ""Race Relations"""," ""Terrorism"""," ""Unlikely Friendships""",,,,
"['seemingly tenuous grasp', 'filmmaker Lodge Kerrigan', 'formally challenging tale', 'indifferent authority figures', 'New York City', 'Toronto Film Festival', 'six-year hiatus', 'young daughter', 'meager savings', 'Abigail Breslin', 'middle-aged man', 'Damien Lewis', 'Port Authority', 'disheveled man', 'Keane', 'central character', 'cheap hotel', 'bus station']","""Down on Their Luck"""," ""Fathers and Daughters"""," ""Mental Illness"""," ""Missing Persons"""," ""Single Parents""",,,
