"[""showgirl"", ""sex"", ""stripper"", ""choreographer"", ""dance [art]"", ""friendship"", ""hitchhiker"", ""rape"", ""revenge"", ""behind-the-scenes"", ""stars [celebrities]""]","[""Drama""]","[""Rise and Fall Stories"", ""Dancer's Life"", ""Big Break"", ""Self-Destructive Romance"", ""Faltering Friendships""]"
"[""dance-school"", ""hip-hop-dance"", ""outsider"", ""partner"", ""rebel""]","[""Drama""]","[""Dancer's Life"", ""High School Life"", ""Underdogs"", ""Class Differences"", ""Opposites Attract""]"
"[""backstage"", ""producer [showbiz]"", ""performer"", ""show-business"", ""stars [celebrities]"", ""dance [art]"", ""stage-manager""]","[""Musical""]","[""Dancer's Life""]"
"[""ballet-dance"", ""love-triangle"", ""backstage"", ""career"", ""love"", ""composer"", ""impressario"", ""debut"", ""family"", ""behind-the-scenes"", ""success""]","[""Drama"", ""Musical""]","[""Dancer's Life"", ""Love Triangles"", ""Star-Crossed Lovers""]"
"[""career"", ""money"", ""club [place]"", ""stripper""]","[""Comedy"", ""Drama""]","[""Dancer's Life"", ""Mentors"", ""Sibling Relationships"", ""Twentysomething Life""]"
"[""dancer"", ""mother"", ""obsession"", ""production [showbiz]"", ""swan"", ""transformation"", ""ballet-dance""]","[""Thriller""]","[""Dancer's Life"", ""Metamorphosis"", ""Feuds""]"
"[""forbidden-love"", ""dance [art]"", ""dance-instructor"", ""love"", ""abortion"", ""gossip"", ""sister"", ""resort"", ""romance"", ""class-system"", ""coming-of-age"", ""teenagers""]","[""Musical"", ""Romance""]","[""First Love"", ""Vacation Romances"", ""Family Vacations"", ""Fired or Laid-Off"", ""Opposites Attract"", ""Dancer's Life""]"
"[""ballroom-dance"", ""underdog"", ""competition"", ""love"", ""partner"", ""practice  [preparation]"", ""romance"", ""ugly-duckling""]","[""Comedy"", ""Drama""]","[""Dancer's Life"", ""Success is the Best Revenge"", ""Opposites Attract"", ""Underdogs"", ""Pygmalion Stories""]"
"[""antidote [to poison]"", ""bachelor-party"", ""corpse"", ""death"", ""formula"", ""havoc"", ""invisibility"", ""jokes"", ""love"", ""medical"", ""morgue"", ""party"", ""prank"", ""professor"", ""serum"", ""unconscious""]","[""Comedy"", ""Science"", ""Fiction""]","[""Invisible People""]"
"[""invisibility"", ""insanity"", ""serum"", ""laboratory"", ""military-base"", ""imprisonment""]","[""Science"", ""Fiction""]","[""Invisible People"", ""Experiments Gone Awry"", ""Mad Scientists""]"
"[""racial-tension"", ""racism"", ""bigotry"", ""urban-problems"", ""car-crash"", ""police-harassment"", ""prejudice""]","[""Drama""]","[""Intersecting Lives"", ""Race Relations"", ""Class Differences"", ""Inner City Blues"", ""Social Injustice"", ""Crisis of Conscience"", ""Crumbling Marriages""]"
"[""conquest"", ""emperor"", ""battle [war]"", ""campaign"", ""childhood"", ""invasion"", ""military"", ""troops"", ""leader"", ""revolution""]","[""Epic"", ""Historical"", ""Film""]","[""Great Battles"", ""Rise To Power"", ""Crowned Heads""]"
"[""American [nationality]"", ""battle [war]"", ""soldier"", ""father"", ""interview"", ""world-war""]","[""Drama"", ""War""]","[""Great Battles"", ""Home From the War""]"
"[""army"", ""Australia"", ""battle [war]"", ""friendship"", ""war"", ""Turkey""]","[""War""]","[""Great Battles"", ""Innocence Lost"", ""Military Life""]"
"[""Christ [Jesus]"", ""Christianity"", ""controversy"", ""cover-up"", ""doctrine"", ""marriage"", ""mystery  [enigma]"", ""priest"", ""secret-society"", ""theory""]","[""History"", ""Spirituality"", ""&"", ""Philosophy""]","[""Secret Organizations""]"
"[""bad-luck"", ""extramarital-affair"", ""fantasy"", ""friendship"", ""generation-gap"", ""musical [play]"", ""prostitute/prostitution"", ""salesperson"", ""selfishness"", ""teacher"", ""wealth""]","[""Musical""]","[""Fantasy Life"", ""Self-Destructive Romance"", ""Unrequited Love""]"
"[""ex-husband"", ""single-parent"", ""teen-pregnancy""]","[""Comedy""]","[""Breakups and Divorces"", ""Single Parents"", ""Teen Pregnancy""]"
"[""adoption"", ""small-town"", ""teen-pregnancy""]","[""Comedy"", ""Drama""]","[""Expecting a Baby"", ""Teen Pregnancy"", ""Eccentric Families"", ""Parenthood""]"
"[""college"", ""self-confidence"", ""wife""]","[""Drama""]","[""Women's Friendship"", ""Crumbling Marriages"", ""Questioning Gender Roles"", ""Questioning Sexuality""]"
"[""AIDS"", ""angel"", ""prophecy"", ""prophet"", ""HIV"", ""Jewish"", ""Mormon""]","[""Drama"", ""Fantasy""]","[""Living With AIDS"", ""Miraculous Events"", ""Breakups and Divorces"", ""Crumbling Marriages"", ""Angels"", ""Questioning Sexuality""]"
"[""Christianity"", ""religion"", ""teen-pregnancy"", ""evangelism"", ""homosexual"", ""rebel"", ""sibling"", ""teenagers"", ""single-parent""]","[""Comedy""]","[""Religious Zealotry"", ""Teen Pregnancy"", ""High School Life"", ""Questioning Sexuality""]"
"[""clergy"", ""lesbianism"", ""monastery"", ""nun""]","[""Drama""]","[""Haunted By the Past"", ""Members of the Clergy"", ""Questioning Sexuality""]"
"[""bigotry"", ""community"", ""homosexual"", ""prejudice"", ""racism"", ""social-classes"", ""social-outcast"", ""suburbs""]","[""Drama""]","[""Crumbling Marriages"", ""Race Relations"", ""Class Differences"", ""Suburban Dysfunction"", ""Questioning Sexuality"", ""Infidelity""]"
"[""adolescence"", ""identity-crisis"", ""puberty"", ""transsexual""]","[""Drama""]","[""Gender-Bending"", ""Misfits and Outsiders"", ""Questioning Sexuality""]"
"[""lesbianism"", ""sexual-orientation"", ""artist"", ""bisexuality"", ""cartoonist"", ""comic-book"", ""friendship"", ""jealousy"", ""sexual-identity""]","[""Comedy"", ""Drama""]","[""Opposites Attract"", ""Questioning Sexuality"", ""Faltering Friendships""]"
"[""Black [race]"", ""coming-of-age"", ""coming-out"", ""sexuality"", ""youth""]","[""Drama""]","[""Existential Crisis"", ""Inner City Blues"", ""Questioning Sexuality"", ""Sexual Awakening""]"
"[""barmaid"", ""coming-of-age"", ""homosexual"", ""relationship"", ""teenagers"", ""working-class""]","[""Comedy"", ""Drama""]","[""Mothers and Sons"", ""Sexual Awakening"", ""First Love"", ""Questioning Sexuality"", ""Single Parents""]"
"[""college"", ""homosexual"", ""mother"", ""overbearing"", ""scholarship"", ""son""]","[""Comedy""]","[""High School Life"", ""Journey of Self-Discovery"", ""Mothers and Sons"", ""Questioning Sexuality"", ""Schemes and Ruses""]"
"[""homosexual"", ""teacher"", ""coach"", ""sexual-identity"", ""sexual-orientation"", ""accusation"", ""small-town"", ""high-school"", ""wedding"", ""slander""]","[""Comedy""]","[""Questioning Sexuality"", ""Small-Town Life"", ""Teachers and Students"", ""Wedding Bells""]"
"[""armed-forces"", ""military"", ""homosexual"", ""policy"", ""discrimination"", ""dismissal"", ""gay-bashing"", ""entrapment"", ""coming-out"", ""trial [courtroom]""]","[""Culture"", ""&"", ""Society""]","[""Military Life"", ""Questioning Sexuality""]"
"[""boy"", ""cross-dressing"", ""gender-roles"", ""sexual-identity"", ""ostracism""]","[""Comedy"", ""Drama""]","[""Gender-Bending"", ""Questioning Gender Roles"", ""Questioning Sexuality"", ""Fathers and Sons"", ""Mothers and Sons""]"
"[""double-life"", ""expose [revelation]"", ""gay-bashing"", ""homosexual"", ""hypocrisy"", ""politician""]","[""Culture"", ""&"", ""Society""]","[""Keeping a Secret"", ""Questioning Sexuality""]"
"[""conversation"", ""filmmaker"", ""sex"", ""sexuality""]","[""Drama""]","[""Intersecting Lives"", ""Questioning Sexuality""]"
"[""eccentric"", ""father"", ""homosexual"", ""misfit"", ""teenagers""]","[""Comedy"", ""Drama""]","[""Misfits and Outsiders"", ""Questioning Sexuality"", ""Eccentric Families""]"
"[""homosexual"", ""love"", ""investigator"", ""killing"", ""masochism"", ""murder"", ""psychopath"", ""ritual"", ""robbery"", ""sadist"", ""serial-killer"", ""undercover""]","[""Thriller""]","[""Going Undercover"", ""Questioning Sexuality"", ""Serial Killers""]"
"[""gigolo"", ""HIV"", ""inheritance"", ""will [document]""]","[""Drama""]","[""Existential Crisis"", ""Living With AIDS"", ""Questioning Sexuality""]"
"[""diner"", ""drifter"", ""restaurant"", ""sexual-awakening"", ""sibling"", ""Summer"", ""summer-job""]","[""Drama""]","[""Faltering Friendships"", ""First Love"", ""Questioning Sexuality"", ""Small-Town Life"", ""Women's Friendship""]"
"[""autobiography"", ""collage [art form]"", ""coming-of-age"", ""coming-out"", ""experimental  [arts]"", ""home-movies"", ""mother"", ""schizophrenia""]","[""Avant-garde"", ""/"", ""Experimental"", ""Culture"", ""&"", ""Society""]","[""Mental Illness"", ""Mothers and Sons"", ""Domestic Abuse"", ""Kids in Trouble"", ""Questioning Sexuality""]"
"[""coming-out"", ""estrangement"", ""father"", ""homosexual"", ""life"", ""relationship""]","[""Comedy"", ""Drama""]","[""Estrangement"", ""Fathers and Sons"", ""Golden Years"", ""Questioning Sexuality""]"
"[""boy"", ""cheerleading"", ""family"", ""mother"", ""uncle""]","[""Comedy""]","[""Mothers and Sons"", ""Questioning Gender Roles"", ""Questioning Sexuality""]"
"[""graduate-student"", ""homosexual"", ""lawyer"", ""relationship""]","[""Drama""]","[""Questioning Sexuality""]"
"[""coming-of-age"", ""homosexual"", ""sexual-awakening"", ""boarding-school"", ""France"", ""love-triangle"", ""teenagers"", ""brother"", ""boys'-school""]","[""Drama""]","[""Boarding School Life"", ""Sexual Awakening"", ""Questioning Sexuality"", ""Political Unrest""]"
"[""alcoholism"", ""cowboy"", ""desert"", ""horse"", ""reporter"", ""rodeo"", ""telejournalist"", ""advertising"", ""business-takeover""]","[""Comedy"", ""Drama"", ""Romance""]","[""All Washed Up"", ""Members of the Press"", ""Whistleblowers"", ""Redemption""]"
"[""abuse"", ""college"", ""governor"", ""political-corruption"", ""wife"", ""woman""]","[""Drama""]","[""Fighting the System"", ""Whistleblowers""]"
"[""sexual-identity"", ""New-Wave"", ""coming-out"", ""homosexual"", ""sex"", ""mother"", ""fashion""]","[""Comedy"", ""Drama""]","[""Questioning Sexuality"", ""Sexual Awakening""]"
"[""corporate-espionage"", ""whistleblower"", ""evidence"", ""FBI (Federal Bureau of Investigation)"", ""federal-agent"", ""investigation"", ""agriculture"", ""con/scam"", ""embezzlement"", ""executive"", ""white-collar"", ""biochemistry""]","[""Comedy"", ""Drama"", ""Crime""]","[""Whistleblowers"", ""Mental Illness"", ""Fighting the System"", ""Scandals and Cover-Ups""]"
"[""abuse"", ""child"", ""church"", ""sexual"", ""sexual-abuse"", ""trial [courtroom]"", ""child-abuse"", ""cover-up"", ""lawyer"", ""orphan"", ""priest"", ""son""]","[""Drama""]","[""Members of the Clergy"", ""Orphans"", ""Rape & Sexual Abuse"", ""Whistleblowers""]"
"[""betrayal"", ""controversial"", ""government"", ""informer"", ""investigation"", ""secrets"", ""spy"", ""surveillance"", ""top-secret"", ""whistleblower""]","[""Drama""]","[""Fighting the System"", ""Political Corruption"", ""Whistleblowers""]"
"[""genocide"", ""Holocaust"", ""Nazi"", ""Gestapo"", ""occupation [military]"", ""resistance-fighters"", ""typhoid"", ""Christianity""]","[""Drama"", ""Historical"", ""Film""]","[""Crimes Against Humanity"", ""Fighting the System"", ""Whistleblowers""]"
"[""police-corruption"", ""honesty"", ""police-officer"", ""scapegoat"", ""testimony"", ""bribery"", ""hippie""]","[""Drama""]","[""Fighting the System"", ""Police Corruption"", ""Whistleblowers"", ""Going Undercover""]"
"[""court [law]"", ""denial"", ""Holocaust"", ""lawyer"", ""libel"", ""trial [courtroom]""]","[""Drama""]","[""Crimes Against Humanity"", ""Whistleblowers""]"
"[""AIDS"", ""business-ethics"", ""businessperson"", ""lawsuit"", ""lawyer"", ""legal-system"", ""African-American"", ""opera""]","[""Drama""]","[""Fighting the System"", ""Living With AIDS"", ""Social Injustice"", ""Whistleblowers""]"
"[""whistleblower"", ""expose [revelation]"", ""family-in-danger"", ""interview"", ""journalism"", ""newsperson"", ""one-against-odds"", ""producer [showbiz]"", ""scientist"", ""tobacco-industry""]","[""Drama""]","[""Whistleblowers"", ""Members of the Press"", ""Fighting the System""]"
"[""Americana"", ""anti-war"", ""cameraman"", ""pacifism"", ""politician"", ""riot [uprising]"", ""teacher"", ""television"", ""urban-problems""]","[""Drama""]","[""Members of the Press"", ""Political Unrest"", ""Culture Clash"", ""Social Injustice"", ""On the Campaign Trail"", ""Whistleblowers""]"
"[""corporate-law"", ""lawyer"", ""debt"", ""divorce"", ""manic-depressive""]","[""Thriller""]","[""Crisis of Conscience"", ""Office Politics"", ""Whistleblowers"", ""Lawyers""]"
"[""journalism"", ""dishonesty"", ""co-worker"", ""editor"", ""fraud"", ""magazine"", ""reporter"", ""scandal""]","[""Drama""]","[""Members of the Press"", ""Work Ethics"", ""Whistleblowers"", ""Crisis of Conscience""]"
"[""alcoholism"", ""assassination"", ""battle [war]"", ""corpse"", ""deception"", ""execution"", ""journalism"", ""killing"", ""photojournalist"", ""rape"", ""relationship"", ""rescue"", ""witness""]","[""Drama""]","[""Americans Abroad"", ""Whistleblowers"", ""Members of the Press""]"
"[""government"", ""oppression"", ""against-the-system"", ""agent [representative]"", ""bad-guy"", ""betrayal"", ""CIA (Central-Intelligence-Agency)"", ""corruption"", ""drugs"", ""good-guy"", ""guerrilla"", ""investigation"", ""investigator"", ""killing"", ""murder"", ""one-against-odds"", ""terrorism""]","[""Action""]","[""Daring Rescues"", ""Political Corruption"", ""Whistleblowers"", ""Drug Trade"", ""Fighting the System"", ""Terrorism""]"
"[""disillusionment"", ""medical-system"", ""hospital"", ""bureaucracy"", ""doctor"", ""killing"", ""surgery"", ""alcoholism"", ""health-care"", ""suicide""]","[""Comedy""]","[""Doctors and Patients"", ""Fighting the System"", ""Midlife Crises"", ""Whistleblowers"", ""Work Ethics""]"
"[""corruption"", ""dockworker"", ""family"", ""gangster"", ""love"", ""misfit"", ""one-against-odds"", ""union [labor union]"", ""waterfront""]","[""Drama""]","[""Labor Unions"", ""Sibling Relationships"", ""Fighting the System"", ""Death in the Family"", ""Fired or Laid-Off"", ""Whistleblowers""]"
"[""nuclear-power-plant"", ""accident"", ""investigation"", ""meltdown"", ""reporter""]","[""Thriller""]","[""Fighting the System"", ""Members of the Press"", ""Whistleblowers""]"
"[""cover-up"", ""journalism"", ""Catholicism"", ""child-molestation"", ""church"", ""newspaper""]","[""Drama""]","[""Conspiracies"", ""Fighting the System"", ""Members of the Clergy"", ""Members of the Press"", ""Scandals and Cover-Ups"", ""Whistleblowers""]"
"[""striker"", ""alienation"", ""courage"", ""factory"", ""factory-worker"", ""family"", ""labor [work]"", ""labor-relations"", ""one-against-odds"", ""union [labor union]"", ""union-dispute""]","[""Drama""]","[""Fighting the System"", ""Labor Unions"", ""Whistleblowers"", ""Work Ethics"", ""Righting the Wronged""]"
"[""CIA (Central-Intelligence-Agency)"", ""deception"", ""diplomat"", ""husband"", ""husband-and-wife"", ""investigation"", ""Iraq"", ""marriage"", ""scandal"", ""uranium"", ""US-government"", ""weapons-of-mass-destruction""]","[""Thriller""]","[""Scandals and Cover-Ups"", ""Whistleblowers"", ""Political Corruption"", ""Families in Crisis""]"
"[""sexual-harassment"", ""lawsuit"", ""mining-town"", ""worker"", ""defiance"", ""mine""]","[""Drama""]","[""Fighting the System"", ""Whistleblowers"", ""Labor Unions"", ""Single Parents"", ""Small-Town Life""]"
"[""nun"", ""hospital"", ""school"", ""moral-conflict"", ""temptation"", ""agent [representative]"", ""mission [quest]"", ""mountains""]","[""Drama""]","[""Dangerous Attraction"", ""Members of the Clergy"", ""Sexual Awakening"", ""Missionaries"", ""Culture Clash"", ""Suicide""]"
"[""leader"", ""brother"", ""capture"", ""charm [personality]"", ""generosity"", ""God"", ""harmony [peace]"", ""history"", ""life"", ""man"", ""masterpiece"", ""monk"", ""natural"", ""nature"", ""peace"", ""religion"", ""saint"", ""soul"", ""spiritual""]","[""Drama""]","[""Message From God"", ""Missionaries""]"
"[""missionary"", ""Brazil"", ""mercenary"", ""native"", ""tribe"", ""conversion""]","[""Drama""]","[""Missionaries""]"
"[""missionary"", ""murder"", ""Portugal"", ""priest"", ""redemption"", ""slave-trader"", ""South-America"", ""Spain""]","[""Drama"", ""Historical"", ""Film""]","[""Colonialism"", ""Missionaries"", ""Redemption""]"
"[""Hawaii"", ""fish-out-of-water"", ""culture-clash"", ""childbirth"", ""minister"", ""old-flame""]","[""Drama""]","[""Culture Clash"", ""Missionaries"", ""Infidelity""]"
"[""leader"", ""arrest"", ""betrayal"", ""Bible"", ""crucifixion"", ""death"", ""faith"", ""governor"", ""insurrection"", ""pardon"", ""religion"", ""robbery"", ""trial [courtroom]""]","[""Historical"", ""Film""]","[""Missionaries""]"
"[""leader"", ""canonization"", ""homelessness"", ""patron"", ""priest"", ""religion"", ""saint"", ""social-worker""]","[""Drama""]","[""Missionaries""]"
"[""Arab"", ""Bedouin"", ""Christianity"", ""cross-cultural-relations"", ""desert"", ""father"", ""guide"", ""love"", ""missionary"", ""outcast"", ""tribe""]","[""Adventure""]","[""Fathers and Sons"", ""Missionaries""]"
"[""battle [war]"", ""boating"", ""cross-cultural-relations"", ""escape"", ""friendship"", ""gambling"", ""gunboat"", ""love"", ""missionary"", ""Navy"", ""one-against-odds"", ""prostitute/prostitution"", ""romance"", ""sailor"", ""war""]","[""Adventure"", ""Drama"", ""Historical"", ""Film""]","[""Americans Abroad"", ""Missionaries"", ""Political Unrest""]"
"[""island"", ""missionary"", ""nymphomaniac"", ""photographer"", ""scholar"", ""wife""]","[""Drama""]","[""Culture Clash"", ""Infidelity"", ""Missionaries""]"
"[""bishop"", ""boating"", ""Christianity"", ""conversion"", ""fanatic"", ""forbidden-love"", ""island"", ""missionary"", ""promiscuity"", ""prostitute/prostitution"", ""reform [improve]"", ""religion"", ""sex"", ""soldier"", ""stranded"", ""transformation""]","[""Drama""]","[""Missionaries"", ""Prostitutes"", ""Stranded""]"
"[""missionary"", ""priest"", ""Catholicism"", ""redemption"", ""murder"", ""Irish [nationality]""]","[""Drama""]","[""Missionaries"", ""Political Unrest""]"
"[""mission [quest]"", ""wilderness"", ""cross-cultural-relations"", ""journey"", ""priest"", ""Native-American"", ""Christianity"", ""culture-clash"", ""Jesuit"", ""religious-conversion""]","[""Drama"", ""Historical"", ""Film""]","[""Culture Clash"", ""Missionaries"", ""White People Among Indians""]"
"[""Africa"", ""doctor/nurse"", ""moral-conflict"", ""scientist"", ""nun"", ""obedience"", ""rebel"", ""religion""]","[""Drama""]","[""Crisis of Faith"", ""Journey of Self-Discovery"", ""Missionaries"", ""Members of the Clergy""]"
"[""religion"", ""adversity"", ""collision-course"", ""computer-programmer"", ""death"", ""desperation"", ""disease"", ""follower [adherent]"", ""frontier"", ""frontiersman"", ""hardships"", ""harvest"", ""land"", ""leader"", ""Mormon"", ""passenger"", ""persecution"", ""plague"", ""polygamy"", ""prayers"", ""promised-land"", ""revelation"", ""scheme"", ""settler"", ""starvation"", ""Winter""]","[""Epic"", ""Historical"", ""Film""]","[""Missionaries"", ""Rise To Power"", ""Bohemian Life"", ""Obsessive Quests""]"
"[""fiancee"", ""warlord"", ""Chinese [nationality]"", ""sexual-attraction"", ""expatriate"", ""missionary"", ""poison"", ""suicide"", ""revolution"", ""orphan""]","[""Drama"", ""Romance""]","[""Interracial/Cross-Cultural Romance"", ""Opposites Attract"", ""Americans Abroad"", ""Missionaries""]"
"[""community"", ""cultural-traditions"", ""culture-clash"", ""deception"", ""Hassidic"", ""heritage"", ""immigration"", ""isolation"", ""Jewish"", ""lure [tempt]"", ""promise"", ""religious-order"", ""United-States"", ""Yemen""]","[""Culture"", ""&"", ""Society"", ""Spirituality"", ""&"", ""Philosophy""]","[""Culture Clash"", ""Immigrant Life"", ""Missionaries"", ""Religious Zealotry""]"
"[""minister"", ""missionary"", ""orphan"", ""pilot"", ""police-state"", ""spirituality"", ""unorthodox"", ""victim"", ""war-atrocities"", ""world-war""]","[""Drama""]","[""Redemption"", ""Missionaries"", ""Orphans"", ""War in the Sky""]"
"[""child"", ""journey"", ""love"", ""missionary"", ""mountains"", ""rescue"", ""war""]","[""Drama""]","[""Americans Abroad"", ""Missionaries""]"
"[""Australia"", ""band [music group]"", ""church"", ""concert"", ""faith"", ""journey""]","[""Music""]","[""Missionaries"", ""Spiritual Awakening""]"
"[""estate"", ""family"", ""museum""]","[""Drama""]","[""Bohemian Life"", ""Death of a Parent"", ""Family Gatherings"", ""Inheritance at Stake""]"
"[""blasphemy"", ""cousin"", ""Elizabeth Bathory"", ""homicide"", ""masturbation"", ""oral-sex"", ""orgy"", ""seduction"", ""virgin"", ""blood"", ""killing""]","[""Adult"", ""Avant-garde"", ""/"", ""Experimental"", ""Drama""]","[""Bohemian Life"", ""Rape & Sexual Abuse"", ""Sexual Awakening""]"
"[""class [social]"", ""personality"", ""writing"", ""class-consciousness"", ""Communism"", ""dream"", ""exile"", ""friendship"", ""poet"", ""postman"", ""refuge""]","[""Drama""]","[""Bohemian Life"", ""Writer's Life""]"
"[""love-triangle"", ""extramarital-affair"", ""France"", ""lesbianism"", ""lovemaking"", ""lust"", ""passion"", ""seduction"", ""sex"", ""sexual-attraction"", ""writing"", ""literature"", ""marriage""]","[""Drama"", ""Romance""]","[""Sexual Awakening"", ""Bohemian Life"", ""Writer's Life"", ""Infidelity"", ""Love Triangles"", ""Americans Abroad""]"
"[""composer"", ""creativity"", ""exhibit"", ""musical [play]"", ""partner"", ""production [showbiz]"", ""rehearsal""]","[""Comedy"", ""Drama"", ""Musical""]","[""Life in the Arts"", ""Actor's Life"", ""Bohemian Life"", ""Creative Block""]"
"[""folk-singer"", ""folk-music"", ""Great-Depression"", ""on-the-road"", ""composer"", ""music""]","[""Drama""]","[""Musician's Life"", ""Labor Unions"", ""Social Injustice"", ""Bohemian Life""]"
"[""drug-addiction"", ""family"", ""sister"", ""wedding""]","[""Drama""]","[""Bohemian Life"", ""Drug Addiction"", ""Dysfunctional Families"", ""Family Gatherings"", ""Sibling Relationships"", ""Suburban Dysfunction"", ""Wedding Bells""]"
"[""carnival"", ""husband-and-wife"", ""pornography"", ""son"", ""stunt-driving"", ""stuntperson"", ""obsession""]","[""Adult"", ""Comedy"", ""Drama""]","[""Assumed Identities"", ""Bohemian Life"", ""Mysterious Strangers""]"
"[""alcoholism"", ""bar [pub]"", ""bartender"", ""bohemian"", ""drunk"", ""love-triangle"", ""publisher"", ""stripper"", ""writer"", ""mental-illness""]","[""Drama""]","[""Bohemian Life"", ""Alcoholism"", ""Writer's Life""]"
"[""aimlessness"", ""boredom"", ""cousin"", ""friendship"", ""immigrant"", ""on-the-road"", ""self-discovery"", ""slice-of-life"", ""traveling""]","[""Comedy""]","[""Fish Out of Water"", ""Bohemian Life"", ""Immigrant Life""]"
"[""addiction"", ""apartment"", ""career"", ""editor"", ""friendship"", ""heroin"", ""lesbianism"", ""magazine"", ""photographer""]","[""Drama""]","[""Bohemian Life"", ""Drug Addiction"", ""Life in the Arts"", ""Redemption"", ""Ladder to the Top""]"
"[""engagement"", ""ex-wife"", ""friendship"", ""seduction"", ""Spain"", ""art""]","[""Drama""]","[""Americans Abroad"", ""Bohemian Life"", ""Life in the Arts"", ""Love Triangles"", ""Otherwise Engaged""]"
"[""artist"", ""mining-town"", ""alcoholism"", ""father"", ""mother"", ""over-protective""]","[""Drama""]","[""Mothers and Sons"", ""Bohemian Life"", ""Small-Town Life""]"
"[""slice-of-life"", ""subculture"", ""anarchy"", ""artist"", ""bohemian"", ""eccentric"", ""laziness"", ""music"", ""philosophy"", ""robbery"", ""self-discovery"", ""slacker"", ""student"", ""unconventional"", ""hitchhiker"", ""psychic"", ""thief"", ""traveling""]","[""Comedy""]","[""Twentysomething Life"", ""Bohemian Life""]"
"[""classical-music"", ""genius"", ""composer"", ""music"", ""jealousy"", ""rival"", ""ambition"", ""suicide"", ""talent"", ""grief"", ""guilt"", ""mental-breakdown"", ""mentor"", ""murder""]","[""Comedy"", ""Drama""]","[""Tortured Genius"", ""Musician's Life"", ""Bohemian Life"", ""Child Prodigies""]"
"[""bohemian"", ""art-scene"", ""nonconformity"", ""poverty"", ""AIDS""]","[""Musical""]","[""Bohemian Life"", ""Life in the Arts"", ""Living With AIDS""]"
"[""writing"", ""poet""]","[""Drama""]","[""Writer's Life"", ""Bohemian Life"", ""Alcoholism""]"
"[""cop-killer"", ""radical"", ""couple"", ""escape"", ""revolution"", ""riot [uprising]"", ""romance"", ""counter-culture"", ""hippie"", ""government"", ""society"", ""college"", ""love""]","[""Drama""]","[""Bohemian Life"", ""Fighting the System"", ""Fathers and Daughters"", ""Lovers on the Lam"", ""Twentysomething Life"", ""College Life""]"
"[""actor"", ""artist"", ""friendship"", ""marital-problems"", ""relationship""]","[""Drama""]","[""Actor's Life"", ""Bohemian Life"", ""Crumbling Marriages""]"
"[""crisis"", ""cross-cultural-relations"", ""culture-clash"", ""friendship"", ""jealousy"", ""life-changes"", ""love"", ""romance"", ""village"", ""widow/widower"", ""writing""]","[""Drama""]","[""Starting Over"", ""Bohemian Life"", ""Culture Clash""]"
"[""music"", ""composer"", ""death"", ""disease"", ""escape"", ""fame"", ""genius"", ""piano"", ""romance"", ""teacher"", ""tourist"", ""vacation"", ""writing""]","[""Musical""]","[""Tortured Genius"", ""Bohemian Life"", ""Musician's Life""]"
"[""mime"", ""actor"", ""love-quadrangle"", ""ill-fated"", ""peasant"", ""romance"", ""tragic-love"", ""underworld"", ""stage""]","[""Drama"", ""Romance""]","[""Bohemian Life"", ""Actor's Life"", ""Unrequited Love""]"
"[""adult [vs. child]"", ""aimlessness"", ""break-up [romantic]"", ""dating"", ""employee"", ""music"", ""record-store"", ""relationship""]","[""Comedy"", ""Drama""]","[""Bohemian Life"", ""Breakups and Divorces"", ""Existential Crisis"", ""Men's Friendship"", ""Faltering Friendships""]"
"[""music"", ""saxophone"", ""addiction"", ""death"", ""drugs"", ""jazz"", ""alcoholism"", ""bebop"", ""friendship"", ""rags-to-riches"", ""self-destruction"", ""stars [celebrities]""]","[""Drama""]","[""Musician's Life"", ""Alcoholism"", ""All Washed Up"", ""Bohemian Life"", ""Drug Addiction""]"
"[""Dutch [nationality]"", ""memory"", ""feminism"", ""daughter"", ""mother"", ""love"", ""generation-gap""]","[""Comedy"", ""Drama""]","[""Mothers and Daughters"", ""Bohemian Life"", ""Single Parents"", ""Women's Friendship""]"
"[""philosophy"", ""vagabond"", ""dreams"", ""encounter"", ""evolution"", ""life-choices"", ""media"", ""professor""]","[""Avant-garde"", ""/"", ""Experimental""]","[""Fantasy Life"", ""Bohemian Life"", ""Wanderlust"", ""Brief Encounters"", ""Twentysomething Life""]"
"[""authority"", ""rebel"", ""suburbs"", ""teenagers""]","[""Drama""]","[""Fighting the System"", ""High School Life"", ""Kids in Trouble"", ""Teachers and Students"", ""Authority Figures [k]"", ""Generation Gap"", ""Peer Pressure [k]"", ""School Violence [k]""]"
"[""drug-dealer"", ""French [nationality]"", ""poverty"", ""teenagers"", ""work [occupation]""]","[""Drama""]","[""Drug Addiction"", ""Drug Trade"", ""Drug/Alcohol Experimentation [k]"", ""High School Life"", ""Kids in Trouble"", ""Peer Pressure [k]"", ""Teen Angst""]"
"[""abuse"", ""alcohol"", ""college"", ""fraternity"", ""hazing""]","[""Drama""]","[""College Life"", ""Peer Pressure [k]""]"
"[""girl"", ""teenagers"", ""adolescence"", ""coming-of-age"", ""over-achiever"", ""drugs"", ""juvenile-crime"", ""self-mutilation"", ""sexual-awakening"", ""shoplifting""]","[""Drama""]","[""Kids in Trouble"", ""Peer Pressure [k]"", ""Dangerous Friends"", ""Drug/Alcohol Experimentation [k]"", ""Mothers and Daughters"", ""Managing Parental Relationships [k]""]"
"[""""]","[""Children's/Family""]","[""Coping With Puberty [k]"", ""High School Life"", ""Peer Pressure [k]""]"
